Id,Timestep,Fitness,EvaluationTime
32,2151761,0.265393,1884
15,2151814,1.5444,2072
29,2151855,3.01664,2884
19,2151897,1.09351,2652
11,2151940,0.974026,2464
24,2151954,2.12001,2783
17,2151980,0.781589,2303
6,2152078,0.0418235,2391
22,2152091,1.2299,2114
13,2152116,0.0375657,2662
18,2152192,0.840042,2857
38,2152346,0.814111,2948
0,2152346,2.19469,2825
45,2152408,0.344234,2324
44,2152466,1.23077,2275
10,2152496,0.642965,2644
2,2152508,0.688156,2761
48,2152541,1.04822,2385
26,2152567,0.949628,2422
43,2152638,0,2235
16,2152792,0.112676,1775
42,2152804,0.363504,2751
8,2152962,0.263952,2652
20,2152967,1.02807,2529
34,2152979,0,2900
23,2152982,1.03493,2319
1,2152984,0.571195,2451
12,2153050,0.681721,2347
47,2153062,0.608134,2631
9,2153197,0.417141,2637
14,2153204,0,2591
35,2153250,0,2398
39,2153322,0.237812,2523
31,2153407,0.288081,2777
25,2153409,0,2394
36,2153413,0,2345
27,2153446,0,2787
4,2153507,0.632625,2213
33,2153743,0,2322
7,2153755,0.188893,2647
49,2153795,0.181752,2751
30,2153816,0.420489,2616
21,2153818,0,2664
41,2153897,0.172592,2897
37,2154045,0.117142,2561
46,2154061,0.889608,2473
32,2154093,0.526316,2280
40,2154136,0.352113,2840
29,2154361,1.18174,2454
19,2154364,0.207039,2415
3,2154381,0,2751
17,2154397,0.887949,2365
22,2154440,0.478886,2297
11,2154456,0.811688,2464
6,2154473,0.682885,2343
13,2154481,0.0864678,2313
24,2154529,1.2287,2523
5,2154551,1.81291,2758
15,2154571,0.110906,2705
28,2154584,0.766922,2999
18,2154632,0.753769,2388
38,2154704,0.997398,2306
45,2154793,0.385769,2333
44,2154793,0.967033,2275
48,2155052,0.447336,2459
42,2155102,0.578807,2246
2,2155134,0,2574
10,2155210,1.84072,2662
26,2155214,1.19461,2595
0,2155223,0.530973,2825
23,2155353,0.43122,2319
43,2155388,0.185322,2698
20,2155408,0.460444,2389
34,2155472,0.450635,2441
8,2155491,1.37263,2477
35,2155540,0,2238
16,2155575,0.146466,2731
12,2155578,1.05008,2476
25,2155719,0,2258
1,2155729,0,2693
31,2155800,0.0854336,2341
27,2155838,0.17094,2340
4,2155862,0,2303
9,2155874,0,2625
47,2155895,0.179791,2781
36,2155947,0.362611,2482
14,2156034,0.971922,2778
39,2156133,0.398695,2759
21,2156166,0,2296
30,2156272,0.291181,2404
41,2156291,0.128096,2342
33,2156424,0.494485,2629
40,2156425,1.25168,2237
32,2156489,0.59727,2344
7,2156570,0.361925,2763
46,2156585,0.202265,2472
49,2156598,0.508906,2751
29,2156664,0.355398,2251
17,2156676,0.673552,2227
22,2156789,0,2297
18,2156798,0.331126,2114
5,2156856,0,2253
13,2156878,0.426439,2345
37,2156914,1.59744,2817
44,2156981,0.514981,2136
6,2156986,0.893946,2461
28,2156999,0.592467,2363
19,2157038,0.190694,2622
15,2157119,0.200321,2496
11,2157168,0.488722,2660
2,2157184,0.550551,1998
38,2157323,0.272692,2567
3,2157343,0,2910
24,2157364,0.718649,2783
42,2157438,0.218914,2284
48,2157489,0.251572,2385
45,2157608,1.15816,2763
34,2157625,0.951928,2101
0,2157631,0.764007,2356
23,2157724,0.43122,2319
8,2157921,1.00925,2378
25,2157968,0.318616,2197
35,2157986,0.208855,2394
10,2158049,0.753498,2787
20,2158074,0.0765111,2614
26,2158116,0.561404,2850
43,2158162,0.624541,2722
1,2158162,0,2381
4,2158217,1.25923,2303
27,2158329,0.0410004,2439
36,2158338,1.02608,2339
16,2158372,0,2745
9,2158462,0.236593,2536
12,2158519,0.346141,2889
21,2158606,0,2388
14,2158607,0.753669,2521
31,2158629,0.252071,2777
32,2158655,0.473037,2114
47,2158728,0.251708,2781
39,2158735,0.980392,2550
18,2158745,0.211082,1895
33,2158768,0.39267,2292
40,2158802,0.387097,2325
30,2158861,0.11825,2537
17,2158965,0.625838,2237
49,2159013,0.296234,2363
22,2159138,0,2297
41,2159149,0.249465,2806
5,2159161,0.754549,2253
29,2159277,0.780945,2561
11,2159303,0,2083
44,2159332,0,2299
46,2159339,0.111029,2702
13,2159366,0.205255,2436
7,2159439,0.603479,2817
28,2159540,0.642828,2489
15,2159651,0.604839,2480
6,2159669,0.22805,2631
38,2159681,0.303556,2306
24,2159688,0,2272
34,2159711,0.737463,2034
19,2159712,0.190694,2622
37,2159783,0.780973,2817
42,2159829,0.342027,2339
23,2160095,0.905563,2319
0,2160133,0.285714,2450
48,2160150,2.56803,2609
2,2160158,0.616016,2922
25,2160278,0,2258
3,2160305,1.34021,2910
20,2160372,0,2246
1,2160374,0.185185,2160
45,2160423,0,2763
35,2160431,1.0865,2393
8,2160450,0.484457,2477
4,2160572,3.16978,2303
36,2160710,0.862069,2320
26,2160762,0.154202,2594
10,2160861,1.05072,2760
39,2160868,0.192215,2081
14,2160909,1.28889,2250
21,2160954,0,2296
27,2160975,0.77101,2594
43,2160977,0.579081,2763
17,2161118,0.856735,2101
16,2161123,0,2699
12,2161164,0.192827,2593
32,2161171,0.487013,2464
40,2161179,0.172043,2325
18,2161185,0.586265,2388
49,2161289,0.404676,2224
9,2161418,0.0688705,2904
31,2161458,0.252071,2777
5,2161510,0.130605,2297
30,2161529,0.0382263,2616
33,2161610,0.250896,2790
47,2161638,0.524843,2858
41,2161718,0,2517
22,2161743,0.352526,2553
11,2161819,0.0405844,2464
7,2161832,0,2341
34,2161864,0.237982,2101
24,2161881,0.0934143,2141
28,2161948,0.0424448,2356
44,2162008,0.381098,2624
15,2162077,0.631845,2374
13,2162080,0.0375657,2662
46,2162152,0,2761
37,2162190,0.721868,2355
29,2162213,0,2884
38,2162304,0.50564,2571
19,2162341,0.543267,2577
6,2162460,0.109529,2739
2,2162491,0,2281
42,2162493,0.153139,2612
0,2162529,0.511945,2344
25,2162588,0,2258
23,2162588,0.204834,2441
3,2162613,0.132979,2256
8,2162638,1.02996,2136
20,2162823,0.0833681,2399
48,2162939,0.730727,2737
4,2162997,0,2373
1,2163169,0.291651,2743
39,2163261,0.0854336,2341
27,2163330,0,2303
26,2163409,0.924855,2595
10,2163417,2.55591,2504
45,2163423,0.712347,2948
35,2163456,0.0336361,2973
36,2163457,0,2695
21,2163467,0.121902,2461
43,2163483,0,2454
16,2163498,0.172191,2323
12,2163514,0,2298
40,2163556,0.215054,2325
49,2163565,0.314748,2224
32,2163601,0.336417,2378
14,2163785,0.177054,2824
18,2163877,0,2640
17,2163919,0.291015,2749
30,2163930,0.170285,2349
9,2163962,0.0802568,2492
34,2164017,0.380771,2101
5,2164038,0.403877,2476
31,2164090,0.0775194,2580
28,2164303,0,2303
7,2164314,0,2430
44,2164336,0.659051,2276
11,2164380,0.11957,2509
22,2164385,0.30888,2590
33,2164405,0,2743
24,2164456,1.03052,2523
47,2164471,0.0359583,2781
41,2164667,0.103555,2897
46,2164677,0.849171,2473
29,2164719,0,2454
42,2164772,0.0449035,2227
15,2164794,0.525328,2665
19,2164832,0.451005,2439
13,2164842,0,2710
0,2164849,0.573192,2268
2,2164863,0,2320
38,2164931,1.16505,2575
37,2165025,0.251527,2783
6,2165082,0.155642,2570
25,2165331,4.31067,2691
23,2165363,0.0734484,2723
4,2165422,0.379267,2373
3,2165560,0,2895
8,2165561,0,2871
20,2165591,0,2716
48,2165600,0,2609
21,2165815,0.566202,2296
36,2165848,0.598546,2339
45,2165863,0.335008,2388
26,2165867,0.0831255,2406
27,2165900,0.277998,2518
1,2165914,0,2693
39,2165918,0.806142,2605
10,2166069,1.23077,2600
32,2166117,0.487013,2464
35,2166138,0.26616,2630
14,2166160,1.72191,2323
18,2166175,0.356189,2246
16,2166277,0.880088,2727
43,2166298,0.28954,2763
12,2166347,0.179791,2781
9,2166355,0.170867,2341
40,2166369,0.86925,2761
49,2166373,0,2756
44,2166663,0.21978,2275
34,2166691,0.533944,2622
30,2166702,0,2720
5,2166848,0,2758
11,2166896,0,2464
17,2166942,1.00976,2971
41,2166942,0.0449843,2223
28,2166958,1.03726,2603
31,2167081,0.170126,2939
2,2167110,0.0911162,2195
22,2167140,0,2703
46,2167202,0.24262,2473
47,2167207,0.447094,2684
7,2167212,0.140548,2846
42,2167212,0.502513,2388
13,2167248,0.169924,2354
24,2167297,0.466117,2789
15,2167333,0.4423,2487
33,2167430,0.908174,2973
6,2167477,0.213402,2343
0,2167538,0.265453,2637
38,2167573,0.656371,2590
19,2167575,0.222965,2691
25,2167580,0.819299,2197
29,2167655,0,2884
23,2167734,0.819319,2319
4,2167853,0,2379
37,2167862,0.0718133,2785
20,2168090,0.204332,2447
8,2168094,1.2495,2481
21,2168163,0.261324,2296
3,2168169,0.195542,2557
39,2168225,0.532151,2255
27,2168267,0.820734,2315
10,2168313,0,2192
48,2168353,0.629397,2701
26,2168359,1.18852,2440
32,2168533,0.253807,2364
36,2168560,0,2660
18,2168629,0,2402
1,2168667,0.0740466,2701
14,2168668,1.2215,2456
45,2168723,0.676638,2808
44,2168851,0.468165,2136
35,2168922,0.10981,2732
40,2168939,0.397141,2518
43,2169113,0.325733,2763
12,2169118,0.0735565,2719
16,2169125,0.357654,2796
49,2169176,0.472555,2751
5,2169233,0.514359,2333
9,2169311,0.378788,2904
30,2169370,0.229358,2616
11,2169429,0.0403063,2481
34,2169503,0,2760
31,2169548,0.248447,2415
41,2169584,0.11583,2590
7,2169605,0,2341
13,2169613,0.345871,2313
28,2169622,0.918836,2612
42,2169652,0.251256,2388
33,2169710,0.40395,2228
24,2169746,0,2397
15,2169759,0.463353,2374
22,2169863,0.112317,2671
46,2169906,0.414781,2652
2,2169923,0.507063,2761
47,2169943,0.372578,2684
17,2169963,0.673627,2969
6,2169990,0.650142,2461
19,2170066,0.205002,2439
23,2170109,1.07619,2323
38,2170153,1.02848,2528
29,2170161,0.448248,2454
4,2170208,2.69214,2303
25,2170360,1.46628,2728
0,2170415,0,2825
37,2170546,1.17781,2632
3,2170566,0.597015,2345
27,2170634,0.561555,2315
20,2170671,0.90945,2529
26,2170851,1.88525,2440
8,2170856,0.590406,2710
39,2170883,0,2606
48,2170945,0.748031,2540
10,2171027,0.375657,2662
21,2171114,0,2899
44,2171178,0,2275
45,2171190,0.207039,2415
40,2171208,0.67659,2217
32,2171259,0.560957,2674
14,2171292,0,2572
1,2171306,0.231929,2587
18,2171538,0.245012,2857
36,2171552,0,2940
35,2171604,0.0380228,2630
34,2171780,0,2225
11,2171784,0.217108,2303
43,2171833,0.0374813,2668
12,2171861,0,2691
13,2171885,0,2220
16,2171904,1.17345,2727
2,2171973,0,1998
41,2171991,0.764331,2355
5,2172043,0.326323,2758
30,2172055,0.265856,2633
49,2172134,0.757054,2906
9,2172151,0.53802,2788
15,2172154,1.06701,2343
7,2172304,0,2647
31,2172431,0.388555,2831
22,2172505,0.19305,2590
47,2172531,0.0394322,2536
4,2172563,2.12766,2303
42,2172579,0.591304,2875
25,2172609,1.27447,2197
19,2172621,0.439473,2503
17,2172629,0.612089,2614
46,2172660,0.888231,2702
6,2172673,0.570125,2631
28,2172673,0.0333444,2999
33,2172735,1.6818,2973
38,2172739,0.631413,2534
24,2172794,1.03471,2996
23,2172839,0.821509,2678
3,2172856,0,2238
0,2173091,1.29573,2624
29,2173097,0.832178,2884
37,2173230,0.531915,2632
26,2173325,0.784476,2422
20,2173337,0.650344,2614
44,2173366,0.093633,2136
8,2173385,1.57449,2477
21,2173462,0.261324,2296
27,2173469,0.179662,2783
48,2173505,0,2508
40,2173527,0.352889,2267
32,2173570,0.619743,2259
39,2173619,0.33532,2684
10,2173679,0.769231,2600
14,2173794,0.612245,2450
18,2173829,0.267977,2239
36,2173924,0,2320
1,2173945,0.386548,2587
45,2174050,0.605413,2808
13,2174250,0.259403,2313
12,2174255,0.683177,2342
35,2174286,0.380228,2630
16,2174374,0.661704,2418
43,2174397,0,2512
34,2174429,0,2597
41,2174437,0.125313,2394
30,2174576,0.283516,2469
15,2174712,0.518755,2506
9,2174828,0.304762,2625
11,2174835,0.0666889,2999
5,2174853,0.326323,2758
25,2174920,0.929615,2259
2,2174947,0.54757,2922
4,2174988,0,2373
47,2175004,0.495663,2421
33,2175043,0.398936,2256
49,2175092,0.344116,2906
19,2175112,0.820008,2439
17,2175135,2.81174,2454
31,2175147,0.375375,2664
22,2175147,0,2590
7,2175160,0.142653,2804
46,2175230,0,2518
42,2175250,0.229095,2619
28,2175337,2.14395,2612
6,2175356,0.418092,2631
38,2175366,0.038835,2575
44,2175554,0.468165,2136
29,2175603,0.733496,2454
37,2175610,0.859107,2328
23,2175710,0.0709471,2819
0,2175767,0,2624
20,2175793,0.873544,2404
21,2175810,0.391986,2296
26,2175817,0.163934,2440
3,2175818,0.206186,2910
27,2175836,0.950324,2315
24,2175845,0.166722,2999
40,2175912,0.685812,2333
8,2175918,1.12858,2481
32,2175925,1.25923,2303
48,2176166,0,2609
14,2176169,1.42058,2323
39,2176221,0.235294,2550
10,2176230,0.440176,2499
18,2176252,0.716997,2371
45,2176517,0.207039,2415
13,2176615,0.0432339,2313
35,2176715,0.0841397,2377
1,2176758,0.543281,2761
12,2176783,0,2476
34,2176820,0,2339
30,2176908,0.394737,2280
36,2176914,0,2938
41,2176927,0.492207,2438
43,2177212,0.651466,2763
16,2177343,0.0685636,2917
4,2177413,0.758534,2373
5,2177518,0.497512,2613
11,2177525,0.416983,2638
7,2177555,0.128041,2343
15,2177582,0.0354862,2818
17,2177641,1.01874,2454
9,2177668,0.573888,2788
47,2177687,0.380084,2631
25,2177700,0.329912,2728
19,2177741,1.00893,2577
6,2177751,0.810926,2343
46,2177755,0.24262,2473
49,2177755,0.306396,2611
2,2177760,0.941688,2761
28,2177780,0.669176,2391
22,2177789,0.15444,2590
31,2177855,0.865964,2656
44,2177881,0.615385,2275
37,2177990,0.300687,2328
33,2178068,0.470905,2973
23,2178085,0,2323
21,2178177,0.518359,2315
42,2178177,0.973913,2875
3,2178215,0,2345
38,2178228,0,2810
26,2178309,1.14754,2440
8,2178348,1.00925,2378
40,2178391,0.288422,2427
0,2178438,0.15273,2619
14,2178471,0.133333,2250
29,2178539,0.762829,2884
20,2178664,0.744945,2819
18,2178675,0.843526,2371
27,2178675,0.861141,2787
24,2178738,0.31679,2841
32,2178785,1.06838,2808
10,2178786,0.998403,2504
48,2178827,0.268302,2609
13,2179021,0.212404,2354
39,2179066,0.501253,2793
35,2179144,0,2377
36,2179305,0,2339
45,2179377,0.14245,2808
30,2179429,0.0405022,2469
1,2179553,1.27598,2743
41,2179594,0.458891,2615
34,2179632,0.253623,2760
12,2179696,0,2861
43,2179740,0.686591,2476
16,2179813,0.206782,2418
5,2179823,0.310697,2253
7,2179976,0.844238,2369
15,2179977,0,2343
17,2180009,0.388601,2316
11,2180058,0.483676,2481
4,2180064,1.15429,2599
49,2180104,0.522421,2297
47,2180160,0.0413052,2421
44,2180181,0.400356,2248
19,2180191,0.500417,2398
46,2180333,0,2526
33,2180412,0,2292
6,2180434,0.114025,2631
23,2180460,0,2323
25,2180480,2.01613,2728
9,2180508,0.609756,2788
22,2180509,0,2668
2,2180573,1.08656,2761
26,2180614,0.932091,2253
8,2180624,0.359712,2224
31,2180651,0.364431,2744
37,2180654,1.72282,2612
21,2180690,0.406339,2461
3,2180691,0,2424
28,2180770,0,2938
14,2180865,0.725875,2342
38,2180898,0,2618
42,2180985,0.544267,2756
27,2181042,0.431965,2315
32,2181096,1.50509,2259
20,2181120,0.998336,2404
0,2181228,0.73046,2738
24,2181263,0.404367,2473
40,2181305,0.663871,2862
10,2181342,1.63738,2504
29,2181351,1.05072,2760
48,2181488,1.57148,2609
39,2181668,0.235294,2550
36,2181696,0,2339
18,2181697,1.48148,2970
13,2181719,0.151172,2646
30,2181736,0.310421,2255
5,2181940,2.13075,2065
41,2182001,0,2355
45,2182047,1.64248,2618
1,2182133,0.90981,2528
35,2182159,0.438745,2963
17,2182257,0.546448,2196
43,2182268,0.323102,2476
12,2182341,0.231392,2593
44,2182395,1.48011,2162
34,2182456,0,2772
15,2182624,0,2595
49,2182630,0.121261,2474
4,2182715,1.07734,2599
19,2182716,0.485241,2473
11,2182748,0.60652,2638
16,2182771,0.378527,2906
7,2182832,0.606277,2804
46,2182858,0.283057,2473
33,2182883,0,2419
23,2182909,0.208594,2397
26,2182919,0.798935,2253
9,2182993,0.53432,2433
38,2183022,0,2072
21,2183057,0.777538,2315
47,2183070,0,2858
6,2183117,0.4561,2631
22,2183151,0.733591,2590
25,2183260,1.97947,2728
14,2183262,1.70576,2345
37,2183267,0.312378,2561
2,2183311,0.11169,2686
31,2183359,0.414157,2656
8,2183391,0.847145,2715
32,2183407,0.575476,2259
27,2183472,0.420521,2378
3,2183522,0.611731,2779
42,2183575,0.0394011,2538
40,2183690,0.25718,2333
0,2183765,0.56338,2485
28,2183771,0.339098,2949
10,2183845,1.22399,2451
20,2183991,0.390209,2819
36,2184068,0,2320
30,2184068,0.0438596,2280
24,2184098,0,2783
13,2184125,0.552251,2354
48,2184217,0.522973,2677
29,2184287,0,2884
39,2184325,0.729367,2605
41,2184491,0,2438
5,2184541,0,2549
34,2184542,0,2034
44,2184583,0.374532,2136
18,2184719,1.64983,2970
17,2184763,0.407498,2454
43,2184766,0.817661,2446
35,2184807,1.07858,2596
12,2184869,0.121163,2476
11,2184997,0.682749,2197
45,2185047,2.00136,2948
16,2185162,0.598546,2339
1,2185184,0.200067,2999
19,2185207,0.738007,2439
7,2185289,0,2405
6,2185313,0.139925,2144
26,2185356,0.125786,2385
4,2185366,2.30858,2599
23,2185382,0.702189,2421
46,2185383,0.849171,2473
21,2185405,1.08885,2296
49,2185433,1.05416,2751
9,2185478,0.616523,2433
14,2185659,0.554371,2345
15,2185675,1.63388,2999
32,2185718,0.84108,2259
33,2185739,0,2804
47,2185753,0.114025,2631
22,2185756,0.313357,2553
38,2185895,1.27614,2821
25,2185918,0.268611,2606
42,2186015,0.376884,2388
31,2186020,0.68992,2609
40,2186075,0.428633,2333
27,2186096,0.388802,2572
2,2186124,2.318,2761
37,2186136,1.02946,2817
8,2186165,1.24908,2722
3,2186171,0.616095,2597
0,2186173,1.65535,2356
30,2186192,0.241313,2072
10,2186401,0.319489,2504
28,2186426,1.19093,2603
36,2186440,0,2320
13,2186490,0.475573,2313
44,2186771,1.40449,2136
29,2186790,0,2451
5,2186847,1.59716,2254
20,2186862,0.390209,2819
41,2186898,0,2355
39,2186927,0,2550
48,2187024,0.76225,2755
24,2187045,0,2895
18,2187159,1.80067,2388
35,2187252,1.0865,2393
12,2187263,0.426985,2342
43,2187410,0.540123,2592
45,2187440,0.811619,2341
34,2187575,0.167729,2981
16,2187636,0.371594,2422
6,2187708,1.62185,2343
11,2187709,0.451128,2660
7,2187710,0,2369
21,2187753,1.69861,2296
1,2187764,0.553797,2528
49,2187782,1.43666,2297
17,2187814,0.833611,2999
19,2187836,1.28056,2577
23,2187867,0,2433
22,2187922,0.0946074,2114
4,2188017,1.76991,2599
14,2188034,0.38743,2323
32,2188073,1.65002,2303
46,2188137,0,2702
26,2188140,1.31772,2732
38,2188159,0.994575,2212
9,2188318,0.502152,2788
0,2188493,0,2268
15,2188503,1.62104,2776
47,2188613,0.356125,2808
28,2188664,1.0064,2186
13,2188665,0.565238,2123
40,2188676,0.980777,2549
25,2188698,1.53959,2728
31,2188728,0.301205,2656
37,2188749,0,2561
27,2188760,0.612557,2612
33,2188764,0.975446,2973
2,2188803,0.456795,2627
30,2188837,0.115696,2593
8,2188849,0.531915,2632
42,2188942,0.417391,2875
5,2188964,0.823245,2065
36,2189076,0,2584
3,2189133,0.378007,2910
20,2189318,0,2404
39,2189321,0,2342
10,2189357,0,2904
41,2189388,0.123052,2438
29,2189403,0,2561
44,2189584,1.99203,2761
48,2189616,1.14173,2540
24,2189880,0.431189,2783
45,2189886,0.0417711,2394
43,2189908,1.30826,2446
34,2189982,0.976645,2355
16,2190027,0.299273,2339
7,2190103,0,2341
6,2190103,0.597525,2343
21,2190108,0.607903,2303
1,2190129,0.216169,2313
18,2190181,0.30303,2970
12,2190247,0.0341064,2932
35,2190267,0.708741,2963
49,2190295,0.568874,2461
17,2190320,0.285249,2454
23,2190323,0.249584,2404
11,2190374,0.267891,2613
32,2190409,0.91944,2284
46,2190447,0.841453,2258
19,2190465,0.271634,2577
22,2190596,0.0381388,2622
14,2190714,1.52207,2628
38,2190739,0.276899,2528
26,2190924,1.1713,2732
4,2191003,0.204499,2934
27,2191049,0.268216,2237
9,2191158,0.681492,2788
0,2191235,0.297398,2690
30,2191293,0.499168,2404
47,2191296,0.22805,2631
28,2191319,0.96043,2603
13,2191327,0.153257,2610
33,2191339,0.871978,2523
40,2191343,0.191205,2615
37,2191362,0,2561
31,2191389,0.421617,2609
25,2191441,0.0743218,2691
15,2191445,0.242215,2890
5,2191445,0.782215,2429
8,2191623,0,2722
20,2191628,0,2258
39,2191767,0,2394
2,2191777,0,2922
10,2191860,0,2451
42,2191869,0.208696,2875
36,2191947,0.212841,2819
3,2191964,0.251889,2779
44,2192006,0.632911,2370
29,2192016,0,2561
24,2192097,0,2165
41,2192240,0.321429,2800
48,2192400,0.0732064,2732
16,2192418,0,2339
34,2192440,0.0831255,2406
21,2192463,0.173686,2303
43,2192601,0.946611,2641
18,2192621,1.54941,2388
49,2192644,0.26121,2297
1,2192709,0,2528
6,2192714,0.312622,2559
32,2192771,0.17316,2310
23,2192877,0.039968,2502
45,2192886,0.712347,2948
12,2192899,0.615385,2600
11,2192907,0.322451,2481
35,2192945,0.837776,2626
7,2192959,0.42796,2804
17,2193016,0,2644
46,2193097,0.0384911,2598
19,2193112,0.346821,2595
14,2193222,0.447883,2456
22,2193363,0.294659,2715
30,2193417,0.0965251,2072
9,2193428,0.360685,2218
4,2193488,0.082203,2433
27,2193520,1.07482,2419
38,2193597,0.249465,2806
13,2193699,0.12931,2320
28,2193772,1.41608,2401
26,2193795,0.461156,2819
5,2193852,0,2355
20,2194021,0.598035,2341
37,2194026,0.650842,2612
31,2194050,0.0383289,2609
0,2194059,0.468975,2772
8,2194152,0.968914,2477
40,2194156,0.217313,2761
25,2194160,0.224972,2667
2,2194185,0.551783,2356
33,2194196,0.320856,2805
44,2194220,0.370028,2162
42,2194309,0.0837521,2388
47,2194347,0.133378,2999
10,2194363,0,2451
39,2194415,0.0770416,2596
29,2194427,0.423908,2359
15,2194496,0.333444,2999
3,2194613,0.0770119,2597
24,2194672,0.277447,2523
34,2194708,0,2216
16,2194776,0.0433651,2306
36,2194818,0,2819
21,2194818,0.0868432,2303
48,2194833,0.335993,2381
32,2194985,0.231267,2162
18,2195061,0,2388
41,2195092,0.214286,2800
49,2195102,0.0415628,2406
6,2195227,0.203169,2461
7,2195276,0,2265
45,2195279,0.256301,2341
11,2195308,0.255428,2349
23,2195333,0.249584,2404
43,2195382,0.476365,2729
22,2195529,0.236518,2114
30,2195541,0.0965251,2072
1,2195548,0.0717618,2787
12,2195551,0,2600
19,2195603,0.164002,2439
14,2195619,0.0852878,2345
17,2195652,0,2584
35,2195815,0,2818
4,2195843,0.173686,2303
9,2195913,0,2433
27,2195989,0,2417
46,2196023,0.243563,2874
5,2196380,0.0807754,2476
44,2196408,0.0468165,2136
25,2196409,0,2197
20,2196414,0.341734,2341
26,2196442,0.308285,2595
40,2196445,0.178811,2237
38,2196470,0.141794,2821
10,2196471,0.243191,2056
28,2196486,0.0751315,2662
13,2196554,0.142704,2803
2,2196597,0.338983,2360
42,2196732,0,2371
31,2196758,0,2656
39,2196824,0.169707,2357
37,2196895,0.106496,2817
15,2196983,0.36961,2435
8,2197034,0.565371,2830
33,2197052,0.285307,2804
0,2197110,0.200067,2999
21,2197166,0.522648,2296
47,2197207,0.14245,2808
3,2197219,0.0783085,2554
29,2197239,0.144928,2760
32,2197270,0,2233
24,2197507,0,2783
36,2197510,0,2640
41,2197538,0.0835422,2394
16,2197555,0.256692,2727
34,2197568,0.0356125,2808
6,2197623,0.213311,2344
48,2197640,0.108893,2755
7,2197697,0,2369
49,2197778,0.114329,2624
